id,name,relationship,relative,relativename
Q102340260,Vitalii Kim,spouse,Q111377173,Yuliya Vitalivna Kim
Q11285342,Andrii Derkach,child,Q28500663,Tatyana Andreevna Terekhova
Q11285342,Andrii Derkach,father,Q4158965,Leonid Derkach
Q1151367,Yuriy Mykhalchyshyn,father,Q373570,Adrian Mikhalchishin
Q11729549,Jurij Kluczkowski,child,Q65200942,Ярина Ключковська
Q11729549,Jurij Kluczkowski,spouse,Q20067564,Ключковська Ірина Михайлівна
Q12074201,Hryhoriy Illyashov,spouse,Q751757,Olena Lukash
Q12077132,Oleksii Azarov,father,Q57590,Mykola Azarov
Q12078533,Anatolii Antemiuk,sibling,Q12078534,Viktor Antemiuk
Q12078534,Viktor Antemiuk,sibling,Q12078533,Anatolii Antemiuk
Q12088028,Ihor Vasyunyk,sibling,Q4105195,Ivan Vasyunik
Q12095802,Oleksandr Hereha,spouse,Q4137172,Halyna Hereha
Q12097290,Valentyna Hoshovska,spouse,Q44055152,Гошовський Сергій Володимирович
Q12101453,Dmytro Dobkin,sibling,Q4163369,Mikhail Dobkin
Q12101641,Stanislav Dovhyi,child,Q12101639,Oles Dovgiy
Q12101641,Stanislav Dovhyi,father,Q12101638,Oleksіï Dovguiï
Q12101990,Natalia Donets,child,Q12101989,Tetiana Donets
Q12107778,Hryhorii Kaletnik,child,Q4209317,Kalietnik Ihor
Q12109175,Vladimir Katsuba,child,Q17371849,Oleskandr Katsuba
Q12109177,Serhiy Katsuba,sibling,Q17371849,Oleskandr Katsuba
Q12114691,Yuriy Kryvoruchko,father,Q105815496,Zenovii Kryvoruchko
Q12115901,Oleksandre Kouptchychyne,father,Q48047419,Купчишин Михайло Федорович
Q12119499,Oleh Liashko,partner,Q22138148,Tetiana Yuzkova
Q12119499,Oleh Liashko,spouse,Q103167078,Rosita Liashko
Q12119499,Oleh Liashko,spouse,Q22138148,Tetiana Yuzkova
Q12121980,Oleh Makhnitskyi,spouse,Q17371649,Махніцька Катерина Григорівна
Q12135891,Valerii Omelchenko,spouse,Q14491528,Джарти Вікторія Василівна
Q12136414,Lesya Orobets,father,Q4337004,Yuriy Orobets
Q12136726,Ihor Ostash,spouse,Q6781644,Maryna Hrymych
Q12142057,Yurii Poliachenko,father,Q4371618,Vladimir Polyachenko
Q12142192,Oleh Zvenigorodskiy,spouse,Q4337476,Kateryna Osadcha
Q12145775,Artem Pshonka,father,Q4385171,Viktor Pshonka
Q12149573,Pavlo Riabikin,father,Q20095820,Рябікін Борис Олександрович
Q12154120,Yehor Sobolyev,spouse,Q4281613,Marichka Padalko
Q12170540,Tetiana Chornovol,spouse,Q17540670,Mykola Berezovyj
Q12171961,Elina Shyshkina,father,Q12171962,Viktor Shyshkin
Q1225368,Orest Klympush,child,Q20067554,Ivanna Klympush-Tsintsadze
Q1225368,Orest Klympush,father,Q749006,Dmitro Ivanovics Klimpus
Q1232891,Dmytro Tabachnyk,spouse,Q4312206,Tetyana Nazarova
Q129119,Ruslana,spouse,Q3502855,Oleksandr Ksenofontov
Q1340699,Victor Pinchuk,relative,Q629702,Leonid Kuchma
Q1340699,Victor Pinchuk,spouse,Q4363085,Olena Pinchuk
Q1459658,Viktor Yanukovych,child,Q3209269,Oleksandr Yanukovych
Q1459658,Viktor Yanukovych,child,Q3460875,Viktor Yanukovych
Q1459658,Viktor Yanukovych,spouse,Q4538301,Lyudmila Yanukovych
Q1459699,Viktor Yushchenko,sibling,Q4535621,Petro Juszczenko
Q1459699,Viktor Yushchenko,spouse,Q2313952,Kateryna Yushchenko
Q15071392,Iryna Lutsenko,spouse,Q458282,Yuriy Lutsenko
Q15088684,Eugene Ribchinski,father,Q4401696,Yuriy Rybchynskyi
Q15850,Oleksandr Turchynov,spouse,Q17372365,Hanna Turchynova
Q16172176,Oleksiy Honcharenko,father,Q4235602,Oleksiy Kostusyev
Q16701826,Anna Kovalenko,spouse,Q19618525,Ruslan Khomchak
Q16703319,Taras Kremin,father,Q12114572,Dmytro Kremin
Q16713197,Borys Prykhodko,father,Q16713201,Viktor Prikhodko
Q16723363,Ahtem Chiygoz,relative,Q16723365,Чийгоз Рустем Зейтуллайович
Q16723363,Ahtem Chiygoz,spouse,Q61994816,Elmira Ablyalimova
Q16976525,Maryna Poroshenko,child,Q18346653,Oleksiy Poroshenko
