item,itemLabel,startDate,endDate,sourceDate,psid
Q12142842,Потебенько Михайло Олексійович,1998-07-17,2002-04-30,,Q12142842-88D18C46-EFE2-403B-82FC-C885D6C6DB22
Q12094388,Гарник Микола Васильович,2002-04-30,2002-07-06,,Q12094388-45124B12-7EE4-40C5-B025-BDEB294B78FA
Q4363659,Піскун Святослав Михайлович,2002-07-06,2003-10-29,,Q4363659-479FD5D2-3633-4DB9-8779-50DBFA39074E
Q4104589,Васильєв Геннадій Андрійович,2003-11-18,2004-12-09,,Q4104589-97F3F35F-F619-40EB-BA02-8936DA92C7B0
Q4363659,Піскун Святослав Михайлович,2004-12-10,2005-10-14,,Q4363659-99BDFA1B-5617-44DE-88F2-2FF7B32C6F83
Q4287503,Медведько Олександр Іванович,2005-11-04,2007-04-26,,Q4287503-B4E6EC7B-C664-4065-80A3-D68FD9B4C6CD
Q4363659,Піскун Святослав Михайлович,2007-04-26,2007-05-24,,Q4363659-1F1BC8BF-EE84-46A8-ABF7-CCB677579C8F
Q12171625,Шемчук Віктор Вікторович,2007-05-24,2007-06-01,,Q12171625-22EA8902-4158-49AC-9963-5857673ECF9E
Q4287503,Медведько Олександр Іванович,2007-06-01,2010-11-03,,Q4287503-D6617AAB-3718-4E16-B6E7-41F73947771B
Q4385171,Пшонка Віктор Павлович,2010-11-03,2014-02-22,,Q4385171-E521514A-D4A3-4F13-AAFD-1C76434F92EB
Q12121980,Махніцький Олег Ігорович,2014-02-24,2014-06-18,,Q12121980-9B2EFCC6-E250-4FE7-8C0D-24AFFAB8ACD2
Q4503263,Ярема Віталій Григорович,2014-06-19,2015-02-10,,Q4503263-8F0FBC78-F6CC-4C8F-B938-3474658CA679
Q17372424,Шокін Віктор Миколайович,2015-02-10,2016-04-03,,Q17372424-CC0AFB76-EB45-446B-9A14-03DE372D742B
Q23658760,Севрук Юрій Григорович,2016-04-03,2016-05-12,,Q23658760-5E3C71B8-2352-418C-81D3-AD5BEFAF51F5
Q458282,Луценко Юрій Віталійович,2016-05-12,2019-08-29,,Q458282-2990094A-8C8E-49FC-BA4D-B0C5A9AA9D90
Q16714996,Рябошапка Руслан Георгійович,2019-08-29,2020-03-05,,Q16714996-020D1037-A097-4516-8200-8B48EB11958F
Q12170784,Чумак Віктор Васильович,2020-03-06,2020-03-17,,Q12170784-77D58849-CCA0-4488-A1C6-C2EA7E286635
Q64632862,Венедіктова Ірина Валентинівна,2020-03-17,2022-07-17,,Q64632862-7B6B0353-3D50-493E-B92C-6C45934FF30D
Q113131430,Симоненко Олексій Юрійович,2022-07-17,,2022-07-18,Q113131430-A32F9689-4BF5-426A-B65D-D08B90C3B1A8
