item,itemLabel,startDate,endDate
Q4177484,Єфремов Олександр Сергійович,1998-04-07,2005-01-27
Q4154638,Данілов Олексій Мячеславович,2005-02-04,2005-11-08
Q724219,Москаль Геннадій Геннадійович,2005-11-18,2006-04-26
Q47489854,Кобітєв Олександр Євгенович,2006-04-26,2006-09-15
Q4067092,Антіпов Олександр Миколайович,2006-09-15,2010-03-18
Q4141457,Голенко Валерій Миколайович,2010-03-18,2010-11-10
Q4379213,Пристюк Володимир Миколайович,2010-11-10,2014-03-02
Q12083800,Болотських Михайло Васильович,2014-03-02,2014-05-10
Q16694341,Верігіна Ірина Костянтинівна,2014-05-10,2014-09-18
Q724219,Москаль Геннадій Геннадійович,2014-09-18,2015-07-15
Q47489853,Клименко Юрій Юрійович,2015-07-15,2015-07-22
Q20680017,Тука Георгій Борисович,2015-07-22,2016-04-29
Q20066438,Гарбуз Юрій Григорійович,2016-04-29,2018-11-22
Q61116254,Філь Сергій Олександрович,2018-11-22,2019-07-05
Q65115248,Комарницький Віталій Мар'янович,2019-07-05,2019-10-25
Q65199830,Гайдай Сергій Володимирович,2019-10-25,
