item,itemLabel,startDate,endDate
Q12099437,Даниленко Анатолій Степанович,1998-06-11,1999-09-08
Q15627818,Лук'янець Володимир Лукич,1999-09-08,2002-11-13
Q47489377,Льошенко Вадим Олексійович,2002-11-13,2005-01-21
Q12169700,Черевко Олександр Володимирович,2005-02-04,2010-03-12
Q47489624,Гаман Петро Ілліч,2010-03-12,2010-04-06
Q4465177,Тулуб Сергій Борисович,2010-04-06,2014-03-07
Q16720085,Ткаченко Юрій Олегович,2014-03-15,2018-11-20
Q47489375,Вельбівець Олександр Іванович,2018-11-20,2019-06-24
Q65196140,Висоцький Тарас Миколайович,2019-06-24,2019-07-30
Q66309959,Шевченко Ігор Юрійович,2019-07-30,2019-11-04
Q73566139,Боднар Роман Миколайович,2019-11-04,2020-08-28
Q98821925,Сергійчук Сергій Іванович,2020-08-28,2020-12-29
Q104706501,Гусак Віктор Григорович,2020-12-29,2021-01-29
Q21600273,Скічко Олександр Олександрович,2021-01-29,2022-03-01
Q111097893,Табурець Ігор Іванович,2022-03-01,
