item,itemLabel,startDate,endDate
Q4245525,Oleksandr Kuzmuk,1996-07-11,2001-10-24
Q4524964,Volodymyr Shkidchenko,2001-11-12,2003-06-25
Q715633,Yevhen Marchuk,2003-06-25,2004-09-23
Q4245525,Oleksandr Kuzmuk,2004-09-24,2005-02-03
Q488211,Anatoliy Hrytsenko,2005-02-04,2007-12-18
Q311116,Yuriy Yekhanurov,2007-12-18,2009-06-05
Q4197099,Valeriy Ivashchenko,2009-06-05,2010-03-11
Q2560404,Mykhailo Yezhel,2010-03-11,2012-02-08
Q4405676,Dmytro Salamatin,2012-02-08,2012-12-24
Q1767960,Pavlo Lebedyev,2012-12-24,2014-02-27
Q12105702,Volodymyr Zamana,2014-02-22,2014-02-27
Q3916289,Ihor Tenyukh,2014-02-27,2014-03-25
Q15978427,Mykhailo Koval,2014-03-25,2014-07-03
Q4135002,Valeriy Heletey,2014-07-03,2014-10-14
Q12141949,Stepan Poltorak,2014-10-14,2019-05-20
Q66819268,Andrii Zahorodniuk,2019-08-29,2020-03-04
Q87069520,Andriy Taran,2020-03-04,2021-11-03
Q4392444,Oleksii Reznikov,2021-11-03,
