item,itemLabel,startDate,endDate,sourceDate,psid
Q113011322,Anatoly Ponomarenko,1997-09-02,2003-11-26,2022-07-11,Q113011322-F66D02B4-3BB2-41C6-8362-666A424982ED
Q113011323,Serhiy Farenyk,2003-11-28,2005-07-26,2022-07-11,Q113011323-4219668A-436E-4829-BE21-B59510AF8436
Q12101813,Ihor Dolhov,2005-12-09,2008-04-04,2022-07-11,Q12101813-60B58704-5844-4B5A-991D-E5C63ED10DDD
Q11790013,Natalia Zarudna,2008-09-04,2011-12-16,2022-07-11,Q11790013-631FCF73-2CDF-4294-9D17-358F8D664E27
Q10857432,Pavlo Klimkin,2012-06-22,2014-06-19,2022-07-11,Q10857432-E46962B0-36D0-473A-B464-CFEA5A287C57
Q16706784,Andrii Melnyk,2014-12-20,,,Q16706784-ecd27a4d-4155-612b-d196-279c3387491e
